kw,vol,kd,intent,pos,url,etv
hyperchicken pay calculator,50,0,informational,16,https://pay-calculator-australia.com/,0.2150000035762787
if i earn 110 000 how much tax,50,17,informational,38,https://pay-calculator-australia.com/take-home-pay-on/110000/,0.10499999672174454
if you are made redundant what are you entitled to,50,2,informational,74,https://pay-calculator-australia.com/redundancy-pay-guide/,0.10499999672174454
income calculator nsw,50,11,informational,37,https://pay-calculator-australia.com/pay-calculator-nsw/,0.10499999672174454
income tax 50000,50,14,informational,6,https://pay-calculator-australia.com/tax-on/50000/,1.690000057220459
income tax brackets aus,50,37,informational,53,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
income tax brackets australia 2025,50,25,informational,76,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
income tax calculator 2024-25,50,28,informational,70,https://pay-calculator-australia.com/income-tax-calculator/,0.10499999672174454
income tax due date 2025,50,0,informational,67,https://pay-calculator-australia.com/tax-calendar/,0.10499999672174454
income tax for 50000,50,28,informational,15,https://pay-calculator-australia.com/tax-on/50000/,0.2549999952316284
income tax on 100 000 australia,50,17,informational,16,https://pay-calculator-australia.com/take-home-pay-on/100000/,0.2150000035762787
income tax on 50000,50,28,informational,10,https://pay-calculator-australia.com/tax-on/50000/,0.5649999976158142
income tax on 90000 australia,50,19,informational,19,https://pay-calculator-australia.com/tax-on/90000/,0.13500000536441803
income tax rates 2025 2026,50,37,informational,61,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
income tax return table,50,23,informational,39,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
income tax tables 2026,50,23,informational,68,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
income weekly calculator,50,4,informational,38,https://pay-calculator-australia.com/weekly-pay-calculator/,0.10499999672174454
individual tax thresholds,50,32,informational,55,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
irs tax chart,50,49,informational,56,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
is 65000 a good salary in australia,50,0,informational,29,https://pay-calculator-australia.com/take-home-pay-on/65000/,0.10499999672174454
is super calculated before or after tax,50,31,informational,53,https://pay-calculator-australia.com/superannuation-guide/,0.10499999672174454
it average salary australia,50,3,informational,34,https://pay-calculator-australia.com/tech-salary-guide-australia/,0.10499999672174454
junior minimum wage,50,19,informational,22,https://pay-calculator-australia.com/junior-pay-rates/,0.10999999940395355
labourer pay rates,50,27,informational,37,https://pay-calculator-australia.com/award-rates/,0.10499999672174454
leave balance calculator,50,0,informational,42,https://pay-calculator-australia.com/leave-calculator/,0.10499999672174454
level 2 hospitality pay rate,50,0,informational,22,https://pay-calculator-australia.com/hospitality-award-rates/,0.10999999940395355
level 4 hospitality award rate,50,0,informational,34,https://pay-calculator-australia.com/retail-hospitality-pay-guide/,0.10499999672174454
level 4 pay,50,0,informational,12,https://pay-calculator-australia.com/award-rates/,0.375
lito tax,50,5,informational,23,https://pay-calculator-australia.com/low-income-tax-offset/,0.10499999672174454
long service leave payout victoria,50,0,informational,54,https://pay-calculator-australia.com/long-service-leave-calculator/vic/,0.10499999672174454
long service leave tas,50,0,informational,33,https://pay-calculator-australia.com/long-service-leave-calculator/tas/,0.10499999672174454
long service leave victoria 7 years,50,0,informational,64,https://pay-calculator-australia.com/long-service-leave-calculator/vic/,0.10499999672174454
low income tax offset australia,50,9,informational,43,https://pay-calculator-australia.com/low-income-tax-offset/,0.10499999672174454
low income threshold australia,50,14,informational,46,https://pay-calculator-australia.com/low-income-tax-offset/,0.10499999672174454
low-income tax bracket,50,28,informational,43,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
low-income tax offset australia,50,5,commercial,43,https://pay-calculator-australia.com/low-income-tax-offset/,0.10499999672174454
lower income tax bracket,50,34,informational,54,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
lower tax rate,50,36,informational,46,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
lowest tax rate australia,50,34,informational,49,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
lump sum payment tax calculator,50,11,informational,14,https://pay-calculator-australia.com/bonus-tax-calculator/,0.2800000011920929
marginal tax rates 2024,50,32,informational,45,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
mat leave pay calculator,50,0,informational,60,https://pay-calculator-australia.com/parental-leave-pay/,0.10499999672174454
maternity leave and pay calculator,50,0,informational,71,https://pay-calculator-australia.com/parental-leave-pay/,0.10499999672174454
maternity leave pay calculation,50,0,informational,47,https://pay-calculator-australia.com/parental-leave-pay/,0.10499999672174454
maternity leave pay calculator,50,1,informational,58,https://pay-calculator-australia.com/parental-leave-pay/,0.10499999672174454
maternity leave payment calculator,50,0,informational,53,https://pay-calculator-australia.com/parental-leave-pay/,0.10499999672174454
medicare levy 2025--26,50,16,informational,60,https://pay-calculator-australia.com/news/medicare-levy-thresholds-2026/,0.10499999672174454
medicare levy table,50,16,informational,36,https://pay-calculator-australia.com/medicare-levy/,0.10499999672174454
medicare levy with private health,50,10,informational,60,https://pay-calculator-australia.com/private-health-insurance-medicare/,0.10499999672174454
minimum tax bracket australia,50,32,informational,47,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
minimum wage australia history,50,6,informational,8,https://pay-calculator-australia.com/minimum-wage-history-australia/,0.9850000143051147
minimum wage calculator australia,50,53,informational,57,https://pay-calculator-australia.com/award-rates/,0.10499999672174454
minimum wage for nurses,50,0,informational,29,https://pay-calculator-australia.com/healthcare-worker-pay/qld/,0.10499999672174454
minimum wage history australia,50,7,informational,7,https://pay-calculator-australia.com/minimum-wage-history-australia/,1.2799999713897705
minimum wage july 2026,50,8,informational,62,https://pay-calculator-australia.com/news/minimum-wage-increase-july-2026/,0.10499999672174454
minimum wage yearly salary australia,50,27,informational,65,https://pay-calculator-australia.com/minimum-wage-history-australia/,0.10499999672174454
mining job salary australia,50,0,informational,33,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
mining jobs australia pay,50,0,informational,38,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
mining jobs australia pay rates,50,0,informational,31,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
mining jobs australia salary,50,0,informational,38,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
mining jobs in australia salary,50,0,informational,79,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
mining jobs salary australia,50,0,informational,85,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
mining jobs wages in australia,50,0,informational,87,https://pay-calculator-australia.com/mining-fifo-pay-guide/,0.10499999672174454
modern award rates,50,34,informational,36,https://pay-calculator-australia.com/award-rates/,0.10499999672174454
money after tax calculator,50,10,informational,74,https://pay-calculator-australia.com/,0.10499999672174454
monthly salary,50,13,informational,28,https://pay-calculator-australia.com/monthly-pay-calculator/,0.10499999672174454
monthly tax,50,16,informational,32,https://pay-calculator-australia.com/monthly-tax-table/,0.10499999672174454
monthly tax tables 2026 pdf,50,0,informational,14,https://pay-calculator-australia.com/payg-withholding-tables/,0.2800000011920929
nat 1005 tax table,50,0,informational,14,https://pay-calculator-australia.com/weekly-tax-table/,0.2800000011920929
ncc cap 2026,50,9,informational,57,https://pay-calculator-australia.com/news/super-contribution-caps-2026-27/,0.10499999672174454
net calculator australia,50,5,informational,58,https://pay-calculator-australia.com/gross-pay-calculator/,0.10499999672174454
net income gross income calculator,50,4,informational,41,https://pay-calculator-australia.com/gross-pay-calculator/,0.10499999672174454
net monthly income calculator,50,7,informational,37,https://pay-calculator-australia.com/monthly-pay-calculator/,0.10499999672174454
net salary after tax calculator,50,11,informational,67,https://pay-calculator-australia.com/,0.10499999672174454
net to gross income,50,5,informational,39,https://pay-calculator-australia.com/gross-pay-calculator/,0.10499999672174454
net to gross pay calculator,50,1,informational,37,https://pay-calculator-australia.com/gross-pay-calculator/,0.10499999672174454
net to gross salary,50,1,informational,33,https://pay-calculator-australia.com/gross-pay-calculator/,0.10499999672174454
new tax bracket australia,50,37,informational,41,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
new tax brackets australia,50,37,informational,45,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
night pay rate,50,0,informational,47,https://pay-calculator-australia.com/overtime-penalty-rates-guide/,0.10499999672174454
no tax free threshold rate,50,12,informational,39,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
no tax free threshold rates,50,18,informational,39,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
no tax-free threshold rate,50,12,informational,35,https://pay-calculator-australia.com/tax-brackets/,0.10499999672174454
non concessional contributions cap 2026 27,50,4,commercial,93,https://pay-calculator-australia.com/news/super-contribution-caps-2026-27/,0.10499999672174454
